Streaming output truncated to the last 5000 lines.
epoch 1 iter 366: train loss 12.85358, lr 7.516160e-05:   5% 367/7827 [03:00<1:01:27,  2.02it/s]
epoch 1 iter 2369: train loss 0.93838, lr 2.000000e-04:  30% 2370/7827 [19:32<44:18,  2.05it/s]
epoch 1 iter 2370: train loss 1.12338, lr 2.000000e-04:  30% 2370/7827 [19:32<44:18,  2.05it/s]
epoch 1 iter 2370: train loss 1.12338, lr 2.000000e-04:  30% 2371/7827 [19:32<44:22,  2.05it/s]
epoch 1 iter 2371: train loss 1.03278, lr 2.000000e-04:  30% 2371/7827 [19:33<44:22,  2.05it/s]
epoch 1 iter 2371: train loss 1.03278, lr 2.000000e-04:  30% 2372/7827 [19:33<44:17,  2.05it/s]
epoch 1 iter 2372: train loss 1.10171, lr 2.000000e-04:  30% 2372/7827 [19:33<44:17,  2.05it/s]
epoch 1 iter 2372: train loss 1.10171, lr 2.000000e-04:  30% 2373/7827 [19:33<44:11,  2.06it/s]
epoch 1 iter 2373: train loss 0.98806, lr 2.000000e-04:  30% 2373/7827 [19:34<44:11,  2.06it/s]
epoch 1 iter 2373: train loss 0.98806, lr 2.000000e-04:  30% 2374/7827 [19:34<44:17,  2.05it/s]
epoch 1 iter 2374: train loss 1.11839, lr 2.000000e-04:  30% 2374/7827 [19:34<44:17,  2.05it/s]
epoch 1 iter 2374: train loss 1.11839, lr 2.000000e-04:  30% 2375/7827 [19:34<44:23,  2.05it/s]
epoch 1 iter 2375: train loss 0.88161, lr 2.000000e-04:  30% 2375/7827 [19:35<44:23,  2.05it/s]
epoch 1 iter 2375: train loss 0.88161, lr 2.000000e-04:  30% 2376/7827 [19:35<44:30,  2.04it/s]
epoch 1 iter 2376: train loss 1.00271, lr 2.000000e-04:  30% 2376/7827 [19:35<44:30,  2.04it/s]
epoch 1 iter 2376: train loss 1.00271, lr 2.000000e-04:  30% 2377/7827 [19:35<45:03,  2.02it/s]
epoch 1 iter 2377: train loss 0.93246, lr 2.000000e-04:  30% 2377/7827 [19:36<45:03,  2.02it/s]
epoch 1 iter 2377: train loss 0.93246, lr 2.000000e-04:  30% 2378/7827 [19:36<45:18,  2.00it/s]
epoch 1 iter 2378: train loss 1.01558, lr 2.000000e-04:  30% 2378/7827 [19:36<45:18,  2.00it/s]
epoch 1 iter 2378: train loss 1.01558, lr 2.000000e-04:  30% 2379/7827 [19:36<45:22,  2.00it/s]
epoch 1 iter 2379: train loss 0.80041, lr 2.000000e-04:  30% 2379/7827 [19:37<45:22,  2.00it/s]
epoch 1 iter 2379: train loss 0.80041, lr 2.000000e-04:  30% 2380/7827 [19:37<45:40,  1.99it/s]
epoch 1 iter 2380: train loss 0.86258, lr 2.000000e-04:  30% 2380/7827 [19:37<45:40,  1.99it/s]
epoch 1 iter 2380: train loss 0.86258, lr 2.000000e-04:  30% 2381/7827 [19:37<45:46,  1.98it/s]
epoch 1 iter 2381: train loss 0.95892, lr 2.000000e-04:  30% 2381/7827 [19:38<45:46,  1.98it/s]
epoch 1 iter 2381: train loss 0.95892, lr 2.000000e-04:  30% 2382/7827 [19:38<45:57,  1.97it/s]
epoch 1 iter 2382: train loss 1.18172, lr 2.000000e-04:  30% 2382/7827 [19:38<45:57,  1.97it/s]
epoch 1 iter 2382: train loss 1.18172, lr 2.000000e-04:  30% 2383/7827 [19:38<45:43,  1.98it/s]
epoch 1 iter 2383: train loss 1.03125, lr 2.000000e-04:  30% 2383/7827 [19:39<45:43,  1.98it/s]
epoch 1 iter 2383: train loss 1.03125, lr 2.000000e-04:  30% 2384/7827 [19:39<45:16,  2.00it/s]
epoch 1 iter 2384: train loss 0.83012, lr 2.000000e-04:  30% 2384/7827 [19:39<45:16,  2.00it/s]
epoch 1 iter 2384: train loss 0.83012, lr 2.000000e-04:  30% 2385/7827 [19:39<44:52,  2.02it/s]
epoch 1 iter 2385: train loss 1.05100, lr 2.000000e-04:  30% 2385/7827 [19:40<44:52,  2.02it/s]
epoch 1 iter 2385: train loss 1.05100, lr 2.000000e-04:  30% 2386/7827 [19:40<44:42,  2.03it/s]
epoch 1 iter 2386: train loss 1.43403, lr 2.000000e-04:  30% 2386/7827 [19:40<44:42,  2.03it/s]
epoch 1 iter 2386: train loss 1.43403, lr 2.000000e-04:  30% 2387/7827 [19:40<44:42,  2.03it/s]
epoch 1 iter 2387: train loss 0.83347, lr 2.000000e-04:  30% 2387/7827 [19:41<44:42,  2.03it/s]
epoch 1 iter 2387: train loss 0.83347, lr 2.000000e-04:  31% 2388/7827 [19:41<44:41,  2.03it/s]
epoch 1 iter 2388: train loss 0.91031, lr 2.000000e-04:  31% 2388/7827 [19:41<44:41,  2.03it/s]
epoch 1 iter 2388: train loss 0.91031, lr 2.000000e-04:  31% 2389/7827 [19:41<44:34,  2.03it/s]
epoch 1 iter 2389: train loss 1.15566, lr 2.000000e-04:  31% 2389/7827 [19:42<44:34,  2.03it/s]
epoch 1 iter 2389: train loss 1.15566, lr 2.000000e-04:  31% 2390/7827 [19:42<44:35,  2.03it/s]
epoch 1 iter 2390: train loss 1.01618, lr 2.000000e-04:  31% 2390/7827 [19:42<44:35,  2.03it/s]
epoch 1 iter 2390: train loss 1.01618, lr 2.000000e-04:  31% 2391/7827 [19:42<44:30,  2.04it/s]
epoch 1 iter 2391: train loss 0.94982, lr 2.000000e-04:  31% 2391/7827 [19:43<44:30,  2.04it/s]
epoch 1 iter 2391: train loss 0.94982, lr 2.000000e-04:  31% 2392/7827 [19:43<44:28,  2.04it/s]
epoch 1 iter 2392: train loss 1.05938, lr 2.000000e-04:  31% 2392/7827 [19:43<44:28,  2.04it/s]
epoch 1 iter 2392: train loss 1.05938, lr 2.000000e-04:  31% 2393/7827 [19:43<44:28,  2.04it/s]
epoch 1 iter 2393: train loss 1.09461, lr 2.000000e-04:  31% 2393/7827 [19:44<44:28,  2.04it/s]
epoch 1 iter 2393: train loss 1.09461, lr 2.000000e-04:  31% 2394/7827 [19:44<44:37,  2.03it/s]
epoch 1 iter 2394: train loss 0.80462, lr 2.000000e-04:  31% 2394/7827 [19:44<44:37,  2.03it/s]
epoch 1 iter 2394: train loss 0.80462, lr 2.000000e-04:  31% 2395/7827 [19:44<44:40,  2.03it/s]
epoch 1 iter 2395: train loss 0.92183, lr 2.000000e-04:  31% 2395/7827 [19:45<44:40,  2.03it/s]
epoch 1 iter 2395: train loss 0.92183, lr 2.000000e-04:  31% 2396/7827 [19:45<44:36,  2.03it/s]
epoch 1 iter 2396: train loss 1.23471, lr 2.000000e-04:  31% 2396/7827 [19:45<44:36,  2.03it/s]
epoch 1 iter 2396: train loss 1.23471, lr 2.000000e-04:  31% 2397/7827 [19:45<44:26,  2.04it/s]
epoch 1 iter 2397: train loss 1.12114, lr 2.000000e-04:  31% 2397/7827 [19:45<44:26,  2.04it/s]
epoch 1 iter 2397: train loss 1.12114, lr 2.000000e-04:  31% 2398/7827 [19:45<44:24,  2.04it/s]
epoch 1 iter 2398: train loss 1.15966, lr 2.000000e-04:  31% 2398/7827 [19:46<44:24,  2.04it/s]
epoch 1 iter 2398: train loss 1.15966, lr 2.000000e-04:  31% 2399/7827 [19:46<44:17,  2.04it/s]
epoch 1 iter 2399: train loss 0.89284, lr 2.000000e-04:  31% 2399/7827 [19:46<44:17,  2.04it/s]
epoch 1 iter 2399: train loss 0.89284, lr 2.000000e-04:  31% 2400/7827 [19:46<44:08,  2.05it/s]
epoch 1 iter 2400: train loss 1.15931, lr 2.000000e-04:  31% 2400/7827 [19:47<44:08,  2.05it/s]
epoch 1 iter 2400: train loss 1.15931, lr 2.000000e-04:  31% 2401/7827 [19:47<44:08,  2.05it/s]
epoch 1 iter 2401: train loss 1.21049, lr 2.000000e-04:  31% 2401/7827 [19:47<44:08,  2.05it/s]
epoch 1 iter 2401: train loss 1.21049, lr 2.000000e-04:  31% 2402/7827 [19:47<44:13,  2.04it/s]
epoch 1 iter 2402: train loss 1.10792, lr 2.000000e-04:  31% 2402/7827 [19:48<44:13,  2.04it/s]
epoch 1 iter 2402: train loss 1.10792, lr 2.000000e-04:  31% 2403/7827 [19:48<44:16,  2.04it/s]
epoch 1 iter 2403: train loss 0.88238, lr 2.000000e-04:  31% 2403/7827 [19:48<44:16,  2.04it/s]
epoch 1 iter 2403: train loss 0.88238, lr 2.000000e-04:  31% 2404/7827 [19:48<44:36,  2.03it/s]
epoch 1 iter 2404: train loss 1.06198, lr 2.000000e-04:  31% 2404/7827 [19:49<44:36,  2.03it/s]
epoch 1 iter 2404: train loss 1.06198, lr 2.000000e-04:  31% 2405/7827 [19:49<44:48,  2.02it/s]
epoch 1 iter 2405: train loss 0.89931, lr 2.000000e-04:  31% 2405/7827 [19:49<44:48,  2.02it/s]
epoch 1 iter 2405: train loss 0.89931, lr 2.000000e-04:  31% 2406/7827 [19:49<44:51,  2.01it/s]
epoch 1 iter 2406: train loss 0.91443, lr 2.000000e-04:  31% 2406/7827 [19:50<44:51,  2.01it/s]
epoch 1 iter 2406: train loss 0.91443, lr 2.000000e-04:  31% 2407/7827 [19:50<44:56,  2.01it/s]
epoch 1 iter 2407: train loss 1.46045, lr 2.000000e-04:  31% 2407/7827 [19:50<44:56,  2.01it/s]
epoch 1 iter 2407: train loss 1.46045, lr 2.000000e-04:  31% 2408/7827 [19:50<44:59,  2.01it/s]
epoch 1 iter 2408: train loss 1.04542, lr 2.000000e-04:  31% 2408/7827 [19:51<44:59,  2.01it/s]
epoch 1 iter 2408: train loss 1.04542, lr 2.000000e-04:  31% 2409/7827 [19:51<45:07,  2.00it/s]
epoch 1 iter 2409: train loss 1.15874, lr 2.000000e-04:  31% 2409/7827 [19:51<45:07,  2.00it/s]
epoch 1 iter 2409: train loss 1.15874, lr 2.000000e-04:  31% 2410/7827 [19:51<45:26,  1.99it/s]
epoch 1 iter 2410: train loss 0.92038, lr 2.000000e-04:  31% 2410/7827 [19:52<45:26,  1.99it/s]
epoch 1 iter 2410: train loss 0.92038, lr 2.000000e-04:  31% 2411/7827 [19:52<45:09,  2.00it/s]
epoch 1 iter 2411: train loss 0.77303, lr 2.000000e-04:  31% 2411/7827 [19:52<45:09,  2.00it/s]
epoch 1 iter 2411: train loss 0.77303, lr 2.000000e-04:  31% 2412/7827 [19:52<44:56,  2.01it/s]
epoch 1 iter 2412: train loss 0.89530, lr 2.000000e-04:  31% 2412/7827 [19:53<44:56,  2.01it/s]
epoch 1 iter 2412: train loss 0.89530, lr 2.000000e-04:  31% 2413/7827 [19:53<45:19,  1.99it/s]
epoch 1 iter 2413: train loss 0.92309, lr 2.000000e-04:  31% 2413/7827 [19:53<45:19,  1.99it/s]
epoch 1 iter 2413: train loss 0.92309, lr 2.000000e-04:  31% 2414/7827 [19:53<45:02,  2.00it/s]
epoch 1 iter 2414: train loss 1.32044, lr 2.000000e-04:  31% 2414/7827 [19:54<45:02,  2.00it/s]
epoch 1 iter 2414: train loss 1.32044, lr 2.000000e-04:  31% 2415/7827 [19:54<44:48,  2.01it/s]
epoch 1 iter 2415: train loss 0.90901, lr 2.000000e-04:  31% 2415/7827 [19:54<44:48,  2.01it/s]
epoch 1 iter 2415: train loss 0.90901, lr 2.000000e-04:  31% 2416/7827 [19:54<44:38,  2.02it/s]
epoch 1 iter 2416: train loss 1.04737, lr 2.000000e-04:  31% 2416/7827 [19:55<44:38,  2.02it/s]
epoch 1 iter 2416: train loss 1.04737, lr 2.000000e-04:  31% 2417/7827 [19:55<44:30,  2.03it/s]
epoch 1 iter 2417: train loss 0.83465, lr 2.000000e-04:  31% 2417/7827 [19:55<44:30,  2.03it/s]
epoch 1 iter 2417: train loss 0.83465, lr 2.000000e-04:  31% 2418/7827 [19:55<44:20,  2.03it/s]
epoch 1 iter 2418: train loss 1.27150, lr 2.000000e-04:  31% 2418/7827 [19:56<44:20,  2.03it/s]
epoch 1 iter 2418: train loss 1.27150, lr 2.000000e-04:  31% 2419/7827 [19:56<44:11,  2.04it/s]
epoch 1 iter 2419: train loss 0.88373, lr 2.000000e-04:  31% 2419/7827 [19:56<44:11,  2.04it/s]
epoch 1 iter 2419: train loss 0.88373, lr 2.000000e-04:  31% 2420/7827 [19:56<44:09,  2.04it/s]
epoch 1 iter 2420: train loss 0.94188, lr 2.000000e-04:  31% 2420/7827 [19:57<44:09,  2.04it/s]
epoch 1 iter 2420: train loss 0.94188, lr 2.000000e-04:  31% 2421/7827 [19:57<44:13,  2.04it/s]
epoch 1 iter 2421: train loss 1.09459, lr 2.000000e-04:  31% 2421/7827 [19:57<44:13,  2.04it/s]
epoch 1 iter 2421: train loss 1.09459, lr 2.000000e-04:  31% 2422/7827 [19:57<44:24,  2.03it/s]
epoch 1 iter 2422: train loss 0.98627, lr 2.000000e-04:  31% 2422/7827 [19:58<44:24,  2.03it/s]
epoch 1 iter 2422: train loss 0.98627, lr 2.000000e-04:  31% 2423/7827 [19:58<44:25,  2.03it/s]
epoch 1 iter 2423: train loss 1.25602, lr 2.000000e-04:  31% 2423/7827 [19:58<44:25,  2.03it/s]
epoch 1 iter 2423: train loss 1.25602, lr 2.000000e-04:  31% 2424/7827 [19:58<44:19,  2.03it/s]
epoch 1 iter 2424: train loss 0.96448, lr 2.000000e-04:  31% 2424/7827 [19:59<44:19,  2.03it/s]
epoch 1 iter 2424: train loss 0.96448, lr 2.000000e-04:  31% 2425/7827 [19:59<44:14,  2.04it/s]
epoch 1 iter 2425: train loss 0.71231, lr 2.000000e-04:  31% 2425/7827 [19:59<44:14,  2.04it/s]
epoch 1 iter 2425: train loss 0.71231, lr 2.000000e-04:  31% 2426/7827 [19:59<44:13,  2.04it/s]
epoch 1 iter 2426: train loss 1.22858, lr 2.000000e-04:  31% 2426/7827 [20:00<44:13,  2.04it/s]
epoch 1 iter 2426: train loss 1.22858, lr 2.000000e-04:  31% 2427/7827 [20:00<44:15,  2.03it/s]
epoch 1 iter 2427: train loss 0.83002, lr 2.000000e-04:  31% 2427/7827 [20:00<44:15,  2.03it/s]
epoch 1 iter 2427: train loss 0.83002, lr 2.000000e-04:  31% 2428/7827 [20:00<44:09,  2.04it/s]
epoch 1 iter 2428: train loss 1.08342, lr 2.000000e-04:  31% 2428/7827 [20:01<44:09,  2.04it/s]
epoch 1 iter 2428: train loss 1.08342, lr 2.000000e-04:  31% 2429/7827 [20:01<44:13,  2.03it/s]
epoch 1 iter 2429: train loss 1.17031, lr 2.000000e-04:  31% 2429/7827 [20:01<44:13,  2.03it/s]
epoch 1 iter 2429: train loss 1.17031, lr 2.000000e-04:  31% 2430/7827 [20:01<44:09,  2.04it/s]
epoch 1 iter 2430: train loss 0.80926, lr 2.000000e-04:  31% 2430/7827 [20:02<44:09,  2.04it/s]
epoch 1 iter 2430: train loss 0.80926, lr 2.000000e-04:  31% 2431/7827 [20:02<44:03,  2.04it/s]
epoch 1 iter 2431: train loss 1.02087, lr 2.000000e-04:  31% 2431/7827 [20:02<44:03,  2.04it/s]
epoch 1 iter 2431: train loss 1.02087, lr 2.000000e-04:  31% 2432/7827 [20:02<44:17,  2.03it/s]
epoch 1 iter 2432: train loss 0.93302, lr 2.000000e-04:  31% 2432/7827 [20:03<44:17,  2.03it/s]
epoch 1 iter 2432: train loss 0.93302, lr 2.000000e-04:  31% 2433/7827 [20:03<44:54,  2.00it/s]
epoch 1 iter 2433: train loss 0.88151, lr 2.000000e-04:  31% 2433/7827 [20:03<44:54,  2.00it/s]
epoch 1 iter 2433: train loss 0.88151, lr 2.000000e-04:  31% 2434/7827 [20:03<44:59,  2.00it/s]
epoch 1 iter 2434: train loss 1.01568, lr 2.000000e-04:  31% 2434/7827 [20:04<44:59,  2.00it/s]
epoch 1 iter 2434: train loss 1.01568, lr 2.000000e-04:  31% 2435/7827 [20:04<44:51,  2.00it/s]
epoch 1 iter 2435: train loss 1.03729, lr 2.000000e-04:  31% 2435/7827 [20:04<44:51,  2.00it/s]
epoch 1 iter 2435: train loss 1.03729, lr 2.000000e-04:  31% 2436/7827 [20:04<44:55,  2.00it/s]
epoch 1 iter 2436: train loss 0.86771, lr 2.000000e-04:  31% 2436/7827 [20:05<44:55,  2.00it/s]
epoch 1 iter 2436: train loss 0.86771, lr 2.000000e-04:  31% 2437/7827 [20:05<45:17,  1.98it/s]
epoch 1 iter 2437: train loss 1.12072, lr 2.000000e-04:  31% 2437/7827 [20:05<45:17,  1.98it/s]
epoch 1 iter 2437: train loss 1.12072, lr 2.000000e-04:  31% 2438/7827 [20:05<45:20,  1.98it/s]
epoch 1 iter 2438: train loss 1.01795, lr 2.000000e-04:  31% 2438/7827 [20:06<45:20,  1.98it/s]
epoch 1 iter 2438: train loss 1.01795, lr 2.000000e-04:  31% 2439/7827 [20:06<44:59,  2.00it/s]
epoch 1 iter 2439: train loss 0.90112, lr 2.000000e-04:  31% 2439/7827 [20:06<44:59,  2.00it/s]
epoch 1 iter 2439: train loss 0.90112, lr 2.000000e-04:  31% 2440/7827 [20:06<44:33,  2.01it/s]
epoch 1 iter 2440: train loss 0.83338, lr 2.000000e-04:  31% 2440/7827 [20:07<44:33,  2.01it/s]
epoch 1 iter 2440: train loss 0.83338, lr 2.000000e-04:  31% 2441/7827 [20:07<44:20,  2.02it/s]
epoch 1 iter 2441: train loss 1.07165, lr 2.000000e-04:  31% 2441/7827 [20:07<44:20,  2.02it/s]
epoch 1 iter 2441: train loss 1.07165, lr 2.000000e-04:  31% 2442/7827 [20:07<44:11,  2.03it/s]
epoch 1 iter 2442: train loss 1.06019, lr 2.000000e-04:  31% 2442/7827 [20:08<44:11,  2.03it/s]
epoch 1 iter 2442: train loss 1.06019, lr 2.000000e-04:  31% 2443/7827 [20:08<44:12,  2.03it/s]
epoch 1 iter 2443: train loss 0.69922, lr 2.000000e-04:  31% 2443/7827 [20:08<44:12,  2.03it/s]
epoch 1 iter 2443: train loss 0.69922, lr 2.000000e-04:  31% 2444/7827 [20:08<44:08,  2.03it/s]
epoch 1 iter 2444: train loss 0.82467, lr 2.000000e-04:  31% 2444/7827 [20:09<44:08,  2.03it/s]
epoch 1 iter 2444: train loss 0.82467, lr 2.000000e-04:  31% 2445/7827 [20:09<44:05,  2.03it/s]
epoch 1 iter 2445: train loss 0.81922, lr 2.000000e-04:  31% 2445/7827 [20:09<44:05,  2.03it/s]
epoch 1 iter 2445: train loss 0.81922, lr 2.000000e-04:  31% 2446/7827 [20:09<44:03,  2.04it/s]
epoch 1 iter 2446: train loss 0.99242, lr 2.000000e-04:  31% 2446/7827 [20:10<44:03,  2.04it/s]
epoch 1 iter 2446: train loss 0.99242, lr 2.000000e-04:  31% 2447/7827 [20:10<44:00,  2.04it/s]
epoch 1 iter 2447: train loss 0.91165, lr 2.000000e-04:  31% 2447/7827 [20:10<44:00,  2.04it/s]
epoch 1 iter 2447: train loss 0.91165, lr 2.000000e-04:  31% 2448/7827 [20:10<43:56,  2.04it/s]
epoch 1 iter 2448: train loss 1.11779, lr 2.000000e-04:  31% 2448/7827 [20:11<43:56,  2.04it/s]
epoch 1 iter 2448: train loss 1.11779, lr 2.000000e-04:  31% 2449/7827 [20:11<43:56,  2.04it/s]
epoch 1 iter 2449: train loss 0.87779, lr 2.000000e-04:  31% 2449/7827 [20:11<43:56,  2.04it/s]
epoch 1 iter 2449: train loss 0.87779, lr 2.000000e-04:  31% 2450/7827 [20:11<43:48,  2.05it/s]
epoch 1 iter 2450: train loss 0.89927, lr 2.000000e-04:  31% 2450/7827 [20:12<43:48,  2.05it/s]
epoch 1 iter 2450: train loss 0.89927, lr 2.000000e-04:  31% 2451/7827 [20:12<43:46,  2.05it/s]
epoch 1 iter 2451: train loss 1.21223, lr 2.000000e-04:  31% 2451/7827 [20:12<43:46,  2.05it/s]
epoch 1 iter 2451: train loss 1.21223, lr 2.000000e-04:  31% 2452/7827 [20:12<43:45,  2.05it/s]
epoch 1 iter 2452: train loss 1.05110, lr 2.000000e-04:  31% 2452/7827 [20:13<43:45,  2.05it/s]
epoch 1 iter 2452: train loss 1.05110, lr 2.000000e-04:  31% 2453/7827 [20:13<43:43,  2.05it/s]
epoch 1 iter 2453: train loss 0.98374, lr 2.000000e-04:  31% 2453/7827 [20:13<43:43,  2.05it/s]
epoch 1 iter 2453: train loss 0.98374, lr 2.000000e-04:  31% 2454/7827 [20:13<43:43,  2.05it/s]
epoch 1 iter 2454: train loss 1.09733, lr 2.000000e-04:  31% 2454/7827 [20:14<43:43,  2.05it/s]
epoch 1 iter 2454: train loss 1.09733, lr 2.000000e-04:  31% 2455/7827 [20:14<43:38,  2.05it/s]
epoch 1 iter 2455: train loss 0.90467, lr 2.000000e-04:  31% 2455/7827 [20:14<43:38,  2.05it/s]
epoch 1 iter 2455: train loss 0.90467, lr 2.000000e-04:  31% 2456/7827 [20:14<43:37,  2.05it/s]
epoch 1 iter 2456: train loss 0.88853, lr 2.000000e-04:  31% 2456/7827 [20:15<43:37,  2.05it/s]
epoch 1 iter 2456: train loss 0.88853, lr 2.000000e-04:  31% 2457/7827 [20:15<43:50,  2.04it/s]
epoch 1 iter 2457: train loss 0.99268, lr 2.000000e-04:  31% 2457/7827 [20:15<43:50,  2.04it/s]
epoch 1 iter 2457: train loss 0.99268, lr 2.000000e-04:  31% 2458/7827 [20:15<43:48,  2.04it/s]
epoch 1 iter 2458: train loss 1.15236, lr 2.000000e-04:  31% 2458/7827 [20:16<43:48,  2.04it/s]
epoch 1 iter 2458: train loss 1.15236, lr 2.000000e-04:  31% 2459/7827 [20:16<44:01,  2.03it/s]
epoch 1 iter 2459: train loss 1.20128, lr 2.000000e-04:  31% 2459/7827 [20:16<44:01,  2.03it/s]
epoch 1 iter 2459: train loss 1.20128, lr 2.000000e-04:  31% 2460/7827 [20:16<44:10,  2.03it/s]
epoch 1 iter 2460: train loss 0.89335, lr 2.000000e-04:  31% 2460/7827 [20:17<44:10,  2.03it/s]
epoch 1 iter 2460: train loss 0.89335, lr 2.000000e-04:  31% 2461/7827 [20:17<44:17,  2.02it/s]
epoch 1 iter 2461: train loss 0.99061, lr 2.000000e-04:  31% 2461/7827 [20:17<44:17,  2.02it/s]
epoch 1 iter 2461: train loss 0.99061, lr 2.000000e-04:  31% 2462/7827 [20:17<44:50,  1.99it/s]
epoch 1 iter 2462: train loss 0.79253, lr 2.000000e-04:  31% 2462/7827 [20:18<44:50,  1.99it/s]
epoch 1 iter 2462: train loss 0.79253, lr 2.000000e-04:  31% 2463/7827 [20:18<45:07,  1.98it/s]
epoch 1 iter 2463: train loss 0.79454, lr 2.000000e-04:  31% 2463/7827 [20:18<45:07,  1.98it/s]
epoch 1 iter 2463: train loss 0.79454, lr 2.000000e-04:  31% 2464/7827 [20:18<44:49,  1.99it/s]
epoch 1 iter 2464: train loss 0.97894, lr 2.000000e-04:  31% 2464/7827 [20:19<44:49,  1.99it/s]
epoch 1 iter 2464: train loss 0.97894, lr 2.000000e-04:  31% 2465/7827 [20:19<45:04,  1.98it/s]
epoch 1 iter 2465: train loss 0.86782, lr 2.000000e-04:  31% 2465/7827 [20:19<45:04,  1.98it/s]
epoch 1 iter 2465: train loss 0.86782, lr 2.000000e-04:  32% 2466/7827 [20:19<45:17,  1.97it/s]
epoch 1 iter 2466: train loss 0.96960, lr 2.000000e-04:  32% 2466/7827 [20:20<45:17,  1.97it/s]
epoch 1 iter 2466: train loss 0.96960, lr 2.000000e-04:  32% 2467/7827 [20:20<44:54,  1.99it/s]
epoch 1 iter 2467: train loss 1.09545, lr 2.000000e-04:  32% 2467/7827 [20:20<44:54,  1.99it/s]
epoch 1 iter 2467: train loss 1.09545, lr 2.000000e-04:  32% 2468/7827 [20:20<44:35,  2.00it/s]
epoch 1 iter 2468: train loss 1.08911, lr 2.000000e-04:  32% 2468/7827 [20:21<44:35,  2.00it/s]
epoch 1 iter 2468: train loss 1.08911, lr 2.000000e-04:  32% 2469/7827 [20:21<44:27,  2.01it/s]
epoch 1 iter 2469: train loss 0.90106, lr 2.000000e-04:  32% 2469/7827 [20:21<44:27,  2.01it/s]
epoch 1 iter 2469: train loss 0.90106, lr 2.000000e-04:  32% 2470/7827 [20:21<44:10,  2.02it/s]
epoch 1 iter 2470: train loss 0.82007, lr 2.000000e-04:  32% 2470/7827 [20:22<44:10,  2.02it/s]
epoch 1 iter 2470: train loss 0.82007, lr 2.000000e-04:  32% 2471/7827 [20:22<43:59,  2.03it/s]
epoch 1 iter 2471: train loss 0.91362, lr 2.000000e-04:  32% 2471/7827 [20:22<43:59,  2.03it/s]
epoch 1 iter 2471: train loss 0.91362, lr 2.000000e-04:  32% 2472/7827 [20:22<43:47,  2.04it/s]
epoch 1 iter 2472: train loss 1.03825, lr 2.000000e-04:  32% 2472/7827 [20:23<43:47,  2.04it/s]
epoch 1 iter 2472: train loss 1.03825, lr 2.000000e-04:  32% 2473/7827 [20:23<43:47,  2.04it/s]
epoch 1 iter 2473: train loss 0.92977, lr 2.000000e-04:  32% 2473/7827 [20:23<43:47,  2.04it/s]
epoch 1 iter 2473: train loss 0.92977, lr 2.000000e-04:  32% 2474/7827 [20:23<44:07,  2.02it/s]
epoch 1 iter 2474: train loss 1.19968, lr 2.000000e-04:  32% 2474/7827 [20:24<44:07,  2.02it/s]
epoch 1 iter 2474: train loss 1.19968, lr 2.000000e-04:  32% 2475/7827 [20:24<43:56,  2.03it/s]
epoch 1 iter 2475: train loss 1.22314, lr 2.000000e-04:  32% 2475/7827 [20:24<43:56,  2.03it/s]
epoch 1 iter 2475: train loss 1.22314, lr 2.000000e-04:  32% 2476/7827 [20:24<43:46,  2.04it/s]
epoch 1 iter 2476: train loss 0.76486, lr 2.000000e-04:  32% 2476/7827 [20:25<43:46,  2.04it/s]
epoch 1 iter 2476: train loss 0.76486, lr 2.000000e-04:  32% 2477/7827 [20:25<43:39,  2.04it/s]
epoch 1 iter 2477: train loss 0.94792, lr 2.000000e-04:  32% 2477/7827 [20:25<43:39,  2.04it/s]
epoch 1 iter 2477: train loss 0.94792, lr 2.000000e-04:  32% 2478/7827 [20:25<43:33,  2.05it/s]
epoch 1 iter 2478: train loss 0.87299, lr 2.000000e-04:  32% 2478/7827 [20:26<43:33,  2.05it/s]
epoch 1 iter 2478: train loss 0.87299, lr 2.000000e-04:  32% 2479/7827 [20:26<43:40,  2.04it/s]
epoch 1 iter 2479: train loss 0.87447, lr 2.000000e-04:  32% 2479/7827 [20:26<43:40,  2.04it/s]
epoch 1 iter 2479: train loss 0.87447, lr 2.000000e-04:  32% 2480/7827 [20:26<43:47,  2.03it/s]
epoch 1 iter 2480: train loss 0.97495, lr 2.000000e-04:  32% 2480/7827 [20:27<43:47,  2.03it/s]
epoch 1 iter 2480: train loss 0.97495, lr 2.000000e-04:  32% 2481/7827 [20:27<43:47,  2.03it/s]
epoch 1 iter 2481: train loss 0.71936, lr 2.000000e-04:  32% 2481/7827 [20:27<43:47,  2.03it/s]
epoch 1 iter 2481: train loss 0.71936, lr 2.000000e-04:  32% 2482/7827 [20:27<43:44,  2.04it/s]
epoch 1 iter 2482: train loss 0.73006, lr 2.000000e-04:  32% 2482/7827 [20:27<43:44,  2.04it/s]
epoch 1 iter 2482: train loss 0.73006, lr 2.000000e-04:  32% 2483/7827 [20:27<43:45,  2.04it/s]
epoch 1 iter 2483: train loss 0.86391, lr 2.000000e-04:  32% 2483/7827 [20:28<43:45,  2.04it/s]
epoch 1 iter 2483: train loss 0.86391, lr 2.000000e-04:  32% 2484/7827 [20:28<43:39,  2.04it/s]
epoch 1 iter 2484: train loss 0.71711, lr 2.000000e-04:  32% 2484/7827 [20:28<43:39,  2.04it/s]
epoch 1 iter 2484: train loss 0.71711, lr 2.000000e-04:  32% 2485/7827 [20:28<43:42,  2.04it/s]
epoch 1 iter 2485: train loss 0.64445, lr 2.000000e-04:  32% 2485/7827 [20:29<43:42,  2.04it/s]
