¿cuánto hace más o menos que tiene estos síntomas?	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass
En el caso de las personas asintomáticas, la OMS no recomienda el uso de mascarillas, aunque algunos gobiernos nacionales sí lo hacen.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass
El uso de algún tipo de mascarilla es obligatorio en algunos países y ciudades a fin de reducir la transmisión comunitaria.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer
Hay una escasez mundial de mascarillas quirúrgicas.	ADJ ADP ADV AUX CCONJ DET INTJ	acl acl:relcl advcl advcl:relcl advmod amod appos
Si usa una mascarilla, asegúrese de usarla correctamente.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN	acl acl:relcl advcl advcl:relcl advmod amod appos aux
La mascarilla debe cubrirle la nariz y la boca y ajustarse sin dejar ninguna separación.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound
Lávese las manos antes de colocarse la mascarilla y evite tocar la mascarilla mientras la use.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext
Si la toca, lávese las manos de manera inmediata.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass
Cuando la mascarilla se humedezca, deséchela y reemplácela.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN	acl acl:relcl advcl advcl:relcl advmod amod appos aux
Quíteselo por la parte trasera, deséchelo y lávese las manos.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case
Recuerde que las mascarillas no sustituyen la buena higiene: siga lavándose las manos con frecuencia.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound
No acumule mascarillas si no las necesita.	ADJ ADP ADV AUX CCONJ DET INTJ	acl acl:relcl advcl advcl:relcl advmod amod appos
La escasez de mascarillas significa que los trabajadores de la salud están teniendo problemas para conseguir mascarillas, lo cual pone a todo el mundo en riesgo.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse
Eso incluye los respiradores N95, que no se recomiendan para el público en general; estos son equipos especializados que se deben ajustar para una óptima eficacia.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse
Déjeselos a los trabajadores de la salud.	ADJ ADP ADV AUX CCONJ DET INTJ	acl acl:relcl advcl advcl:relcl advmod amod appos
Evite las áreas con gran concentración de gente, en especial aquellas sin suficiente circulación de aire, como salas de conferencias, espectáculos, centros comerciales, transporte público y servicios religiosos.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated
Los eventos que impliquen una concentración masiva de gente, desde las peregrinaciones religiosas hasta los conciertos musicales, se están cancelando en todo el mundo, con el objetivo de detener la propagación del virus.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat
Las atracciones turísticas, los negocios y los medios de transporte pueden estar cerrados, particularmente en los países afectados.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj
Algunos eventos cancelados, especialmente los espectáculos, los eventos deportivos y las clases, se están realizando en línea, lo cual significa que puede participar en ellos sin tener que viajar.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl
En las gasolineras/estaciones de servicio, use guantes o, si puede, limpie el mango del surtidor con una toallita desinfectante.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop
Después de llenar el tanque, límpiese las manos con desinfectante de manos.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj
Los gobiernos de Estados Unidos y Canadá recomiendan evitar los viajes en crucero.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp
El contagio se propaga fácilmente a bordo de una embarcación y la atención médica es limitada.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext
Si hay un brote en un crucero, es difícil implementar la cuarentena y atracar la embarcación, debido, en parte, a la gran cantidad de gente a bordo.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp
Se les denegó el permiso para atracar incluso a algunos cruceros sin casos confirmados debido a los miedos por el coronavirus; en el caso del Diamond Princess en Japón, que tuvo gran repercusión mediática, cientos de personas se contagiaron a bordo de la embarcación.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark mark:adv mark:rel nmod nmod:desc nmod:poss
Si cree que podría haberse contagiado, llame a un hospital o a los servicios locales de emergencias médicas en vez de ir en persona, para evitar contagiar a otras personas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass
Mencione sus síntomas y sus antecedentes de viaje.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN	acl acl:relcl advcl advcl:relcl advmod amod appos aux
Use una mascarilla médica y siga las instrucciones de las autoridades y los médicos.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf
Consulte también: Vuelos y salud	ADJ ADP ADV AUX CCONJ	acl acl:relcl advcl advcl:relcl advmod
En un avión, siga las mismas prácticas de higiene que en cualquier otro lugar: lávese las manos con frecuencia o use un desinfectante de manos a base de alcohol si no es conveniente levantarse de su asiento y evite tocarse el rostro.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark mark:adv mark:rel nmod
Se ha determinado a través de investigaciones que los pasajeros que ocupan asientos del lado de la ventanilla tienen un menor riesgo de contacto con personas enfermas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp
Intente reservar un asiento del lado de la ventanilla y evite desplazarse por la cabina durante el vuelo.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj
Después de lavarse las manos y antes de sentarse, use toallitas desinfectantes para limpiar el área que rodea su asiento.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj
Limpie las superficies sólidas y, si el asiento es de cuero, puede limpiarlo también.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf
No limpie con una toallita un asiento de tela, ya que la humedad puede facilitar la transmisión.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt
Al usar toallitas desinfectantes, siga las instrucciones del envase.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass
Y recuerde que los virus entran a través de la boca, la nariz y los ojos; nunca está de más limpiar la zona, pero esto no reemplaza una buena higiene.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass
Lávese las manos y evite tocarse el rostro.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN	acl acl:relcl advcl advcl:relcl advmod amod appos aux
Y use una toallita para tocar las pantallas táctiles y otros controles.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj
Al usar el lavabo, use toallitas de papel para cerrar el grifo y abrir la puerta y luego deséchelas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop
Las aerolíneas en las zonas afectadas están tomando medidas para reducir la transmisión y mantener a los pasajeros a salvo.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj
Por ejemplo, estos pueden incluir la limpieza de las instalaciones con mayor frecuencia, permitir que los auxiliares de vuelo usen mascarillas y servir comidas envasadas previamente en vez de comidas recién calentadas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed
Si un grupo de pasajeros tiene un vuelo de conexión desde una zona con un brote severo, es posible que los auxiliares de vuelo sienten a estos pasajeros alejados del resto (y si usted estuvo recientemente en un área de alto riesgo, considere informárselo a los auxiliares de vuelo por este motivo).	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark mark:adv mark:rel nmod nmod:desc nmod:poss nmod:tmod nmod:unmarked nsubj nsubj:outer nsubj:pass nummod obj obl
Es posible que le prohíban cambiar de asiento durante el vuelo.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc
El objetivo de esto es que, si alguien en el vuelo está infectado, las autoridades puedan hacer un seguimiento con las personas que estaban sentadas cerca de este pasajero para someterlas a una prueba o ponerlas en cuarentena.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list
El tratamiento de la COVID-19 implica el alivio de los síntomas y la prevención de las complicaciones.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt
No hay ninguna vacuna ni tratamiento específico para el nuevo coronavirus.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc
Actualmente se encuentran en curso investigaciones para desarrollar una vacuna o un medicamento antivírico.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf
Hay diversos ensayos en los que se están usando medicamentos contra el VIH y otros medicamentos antivíricos nuevos para el tratamiento de la COVID-19.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det
Los síntomas leves pueden aliviarse tomando paracetamol (acetaminofén).	ADJ ADP ADV AUX CCONJ DET INTJ NOUN	acl acl:relcl advcl advcl:relcl advmod amod appos aux
Si se ha contagiado COVID-19, los países lo aislarán hasta que se le hayan realizado varias pruebas consecutivas de COVID-19 con resultados negativos.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep
Si ha estado en contacto estrecho con alguien contagiado de COVID-19, en muchos países se lo pondrá en cuarentena por 14 días a partir de la última fecha de exposición y se controlarán sus signos y síntomas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj
En algunos países, se le harán pruebas incluso si no tiene síntomas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj
En muchos países, el sistema de salud se encuentra sobrecargado al punto de que no puede manejar la cantidad de pacientes, por lo que existe la posibilidad de que le nieguen el tratamiento debido a la falta de personal, suministros o equipos médicos disponibles.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark mark:adv mark:rel nmod nmod:desc nmod:poss
Muchos países han cancelado o limitado en gran medida los vuelos y los viajes en barco y han cerrado los cruces de fronteras, especialmente desde áreas afectadas o hacia estas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass
Incluso más países han impuesto restricciones para los viajeros que llegan al país, ya sea que se les deniegue el ingreso (quizás con la excepción de los ciudadanos y residentes permanentes del país) o se les exija que hagan una cuarentena, que suele ser de 14 días.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark mark:adv mark:rel nmod nmod:desc nmod:poss nmod:tmod nmod:unmarked nsubj
Incluso si no se le impone la cuarentena obligatoria, es posible que le pidan que haga una "cuarentena voluntaria" y se quede en casa, sin interactuar con otras personas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl
Las restricciones más severas son para los viajeros que han estado en forma reciente en zonas afectadas, pero cada vez son más los países que las aplican a todos los viajeros que ingresan al país.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name
Algunos países han prohibido incluso el ingreso de todos o casi todos los extranjeros o han limitado las salidas de los ciudadanos o residentes locales.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet
¿Cuáles son las zonas afectadas?	ADJ ADP ADV AUX CCONJ	acl acl:relcl advcl advcl:relcl advmod
Bueno, la situación cambia rápidamente y cada país/región/organización tiene su propia lista de zonas sujetas a restricciones.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt
La ciudad de Wuhan se encuentra en todas las listas y el resto de China continental está en la mayoría de ellas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass
Otras zonas que generalmente se incluyen son: Francia, Alemania, Hong Kong, Irán, Italia, Japón, Macao, Singapur, Corea del Sur, España, Taiwán, el Reino Unido, los Estados Unidos, el espacio Schengen en su totalidad y, a veces, varios otros lugares.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark
Algunos países han impuesto restricciones basadas en la ciudadanía o la residencia de las áreas gravemente afectadas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt
La Asociación Internacional de Transporte Aéreo mantiene una lista detallada de las restricciones de ingreso.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound
No cubre todas las restricciones, pero sigue siendo útil.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass
Manténgase informado: el brote y las restricciones de viaje cambian rápidamente.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc
Si tiene que viajar en el futuro cercano, considere hacer reservas reembolsables, en caso de que la cambiante situación lo obligue a modificar sus planes.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet
Evite comprar boletos con conexiones en las áreas afectadas ya que incluso un cambio de avión puede hacer que usted quede sujeto a las restricciones.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet
Los vuelos se pueden cancelar sin mucho preaviso, ya sea debido a la propagación de la enfermedad y las cambiantes restricciones de ingreso o al hecho de que son menos las personas que viajan y las aerolíneas tienen dificultad para llenar los vuelos.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat flat:foreign flat:name goeswith iobj list mark mark:adv mark:rel nmod nmod:desc
También es posible que sufra demoras de varias horas tras su llegada, mientras espera los controles de temperatura y los procedimientos y papeleo relacionados, o que lo coloquen en cuarentena por dos semanas.	ADJ ADP ADV AUX CCONJ DET INTJ NOUN NUM PART PRON PROPN PUNCT SCONJ SYM VERB X UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK UNK	acl acl:relcl advcl advcl:relcl advmod amod appos aux aux:pass case cc cc:preconj ccomp clf compound compound:ext compound:prt conj cop csubj csubj:outer csubj:pass dep det det:predet discourse discourse:sp dislocated expl expl:pass expl:pv fixed flat
